"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9A0","2019-07-03 15:00:00","425.000","101.000","1.400","29.500","0.700","960.900","-99.000","0.500","-99.000","-99.000","-99.000","29.900","","23.800",""
"C0O950","2019-07-03 15:00:00","4.000","138.000","0.900","25.700","0.950","1008.300","-99.000","150.000","-99.000","-99.000","-99.000","28.100","","24.600",""
"C0M760","2019-07-03 15:00:00","40.000","193.000","2.800","26.100","0.920","1004.900","-99.000","31.500","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0AH70","2019-07-03 15:00:00","34.000","69.000","1.500","31.800","0.580","1003.500","-99.000","20.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0U980","2019-07-03 15:00:00","573.000","86.000","0.400","25.000","0.960","945.800","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","23.000",""
"C0S740","2019-07-03 15:00:00","289.000","198.000","6.800","30.400","0.730","976.400","-99.000","16.000","12.600","201.000","","30.400","","23.200",""
"C0A940","2019-07-03 15:00:00","49.000","35.000","0.400","28.700","0.860","1002.800","-99.000","31.000","-99.000","-99.000","-99.000","30.200","","24.100",""
"C0A920","2019-07-03 15:00:00","196.000","84.000","0.600","28.300","1.000","985.300","-99.000","9.000","-99.000","-99.000","-99.000","29.200","","24.400",""
"C0T870","2019-07-03 15:00:00","135.000","56.000","0.400","30.000","0.690","992.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.800",""
"C0O930","2019-07-03 15:00:00","69.000","203.000","0.800","24.600","1.000","1003.200","-99.000","73.000","-99.000","-99.000","-99.000","30.400","","24.300",""
"C0C460","2019-07-03 15:00:00","482.000","0.000","0.000","27.200","0.810","954.800","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","22.500",""
"C0E520","2019-07-03 15:00:00","320.000","203.000","1.700","30.600","0.640","972.300","-99.000","1.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0T9D0","2019-07-03 15:00:00","7.000","283.000","1.200","29.900","0.980","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.800",""
"C0I390","2019-07-03 15:00:00","1184.000","246.000","0.800","24.300","0.770","884.100","-99.000","0.500","-99.000","-99.000","-99.000","25.700","","19.600",""
"C0B020","2019-07-03 15:00:00","86.000","312.000","1.600","29.200","0.990","996.700","-99.000","30.000","-99.000","-99.000","-99.000","32.300","","24.100",""
"CM0170","2019-07-03 15:00:00","106.000","249.000","5.300","27.100","0.820","997.000","-99.000","9.000","-99.000","-99.000","-99.000","30.100","","24.200",""
"C0F860","2019-07-03 15:00:00","2215.000","219.000","1.000","17.700","0.960","781.900","-99.000","2.000","-99.000","-99.000","-99.000","19.000","","14.800",""
"C0U890","2019-07-03 15:00:00","116.000","39.000","2.500","30.400","0.750","995.500","-99.000","5.000","-99.000","-99.000","-99.000","30.800","","25.600",""
"C0G860","2019-07-03 15:00:00","45.000","225.000","2.000","27.900","0.830","1001.900","-99.000","8.000","9.500","198.000","","30.400","","25.500",""
"C0Z250","2019-07-03 15:00:00","1124.000","0.000","0.100","25.200","0.830","888.200","-99.000","1.500","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0K440","2019-07-03 15:00:00","35.000","196.000","4.200","28.200","0.760","1004.800","-99.000","28.500","-99.000","-99.000","-99.000","29.300","","23.900",""
"C0T900","2019-07-03 15:00:00","160.000","121.000","0.700","31.700","0.630","987.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0F9V0","2019-07-03 15:00:00","525.000","194.000","4.600","29.200","0.670","-99.000","-99.000","1.000","-99.000","-99.000","-99.000","29.200","","23.700",""
"C0UA20","2019-07-03 15:00:00","2619.000","208.000","6.700","12.800","0.980","738.200","-99.000","0.500","-99.000","-99.000","-99.000","14.400","","12.400",""
"C0M850","2019-07-03 15:00:00","695.000","240.000","0.700","24.200","0.960","933.100","-99.000","87.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0G790","2019-07-03 15:00:00","27.000","201.000","1.800","29.800","0.790","1007.400","-99.000","13.000","7.400","198.000","","29.900","","25.300",""
"C0C620","2019-07-03 15:00:00","19.000","247.000","2.300","31.800","0.590","1003.500","-99.000","0.500","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0I360","2019-07-03 15:00:00","300.000","265.000","4.200","29.400","0.680","973.800","-99.000","2.000","-99.000","-99.000","-99.000","29.600","","24.400",""
"C0R370","2019-07-03 15:00:00","55.000","0.000","0.000","25.900","-99.000","1005.000","-99.000","-99.000","-99.000","-99.000","-99.000","30.100","","23.400",""
"C0M810","2019-07-03 15:00:00","1354.000","344.000","0.500","21.600","0.950","865.300","-99.000","52.000","-99.000","-99.000","-99.000","24.600","","18.000",""
"CM0140","2019-07-03 15:00:00","26.000","224.000","4.600","29.400","0.800","1005.900","-99.000","9.500","-99.000","-99.000","-99.000","30.600","","26.200",""
"C0K490","2019-07-03 15:00:00","91.000","195.000","3.100","26.100","0.940","998.400","-99.000","14.500","8.600","253.000","","30.500","","24.200",""
"C0V820","2019-07-03 15:00:00","441.000","218.000","2.000","23.400","0.970","964.100","-99.000","75.000","7.900","211.000","","30.500","","22.300",""
"C0S810","2019-07-03 15:00:00","65.000","200.000","5.200","30.300","0.780","1003.000","-99.000","12.500","12.900","204.000","","31.800","","25.000",""
"C0R580","2019-07-03 15:00:00","10.000","112.000","3.000","25.400","1.000","1008.700","-99.000","54.500","-99.000","-99.000","-99.000","31.300","","24.200",""
"C0Z330","2019-07-03 15:00:00","488.000","229.000","1.600","30.400","0.690","955.200","-99.000","4.000","-99.000","-99.000","-99.000","31.600","","22.600",""
"C0E590","2019-07-03 15:00:00","40.000","201.000","3.100","31.000","0.690","1001.700","-99.000","1.500","-99.000","-99.000","-99.000","31.000","","25.700",""
"C0D540","2019-07-03 15:00:00","227.000","0.000","0.000","30.800","0.780","982.300","-99.000","1.000","-99.000","-99.000","-99.000","32.100","","23.500",""
"C0K420","2019-07-03 15:00:00","42.000","226.000","3.800","27.600","0.880","1003.600","-99.000","11.500","-99.000","-99.000","-99.000","28.900","","24.800",""
"C0Z180","2019-07-03 15:00:00","34.000","29.000","2.400","30.100","0.680","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.400",""
"C0AD10","2019-07-03 15:00:00","27.000","61.000","2.400","30.800","0.700","1003.900","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.300",""
"C0M720","2019-07-03 15:00:00","225.000","195.000","1.000","24.500","0.910","984.200","-99.000","25.000","-99.000","-99.000","-99.000","30.500","","23.500",""
"C0V450","2019-07-03 15:00:00","51.000","106.000","2.400","25.300","0.990","1004.000","-99.000","39.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0R280","2019-07-03 15:00:00","242.000","285.000","0.400","25.000","-99.000","982.300","-99.000","26.500","-99.000","-99.000","-99.000","29.100","","22.900",""
"C0E610","2019-07-03 15:00:00","850.000","220.000","1.000","25.000","0.640","915.500","-99.000","0.500","6.600","170.000","","25.300","","21.500",""
"C0V610","2019-07-03 15:00:00","22.000","104.000","2.300","25.700","1.000","1007.100","-99.000","41.500","-99.000","-99.000","-99.000","31.300","","24.900",""
"C0Z310","2019-07-03 15:00:00","59.000","126.000","0.900","29.600","0.760","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.700",""
"C0S700","2019-07-03 15:00:00","507.000","193.000","2.300","27.300","0.790","954.000","-99.000","16.500","9.300","153.000","","29.900","","22.000",""
"C0T9G0","2019-07-03 15:00:00","605.000","73.000","1.000","27.600","0.990","943.900","-99.000","0.500","-99.000","-99.000","-99.000","29.000","","22.700",""
"C0U520","2019-07-03 15:00:00","517.000","13.000","0.300","26.200","0.990","953.100","-99.000","1.500","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0E750","2019-07-03 15:00:00","62.000","215.000","3.800","32.200","0.530","999.200","-99.000","0.000","9.800","198.000","","32.200","","27.100",""
"C0R400","2019-07-03 15:00:00","15.000","46.000","0.400","26.700","-99.000","1008.700","-99.000","34.500","-99.000","-99.000","-99.000","32.600","","24.900",""
"C0G660","2019-07-03 15:00:00","27.000","212.000","2.800","28.300","0.810","1006.800","-99.000","16.500","-99.000","-99.000","-99.000","28.400","","24.800",""
"C0W140","2019-07-03 15:00:00","21.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U720","2019-07-03 15:00:00","1260.000","27.000","2.600","23.200","0.990","884.700","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","20.100",""
"C0X150","2019-07-03 15:00:00","18.000","155.000","1.700","25.600","1.000","1009.100","-99.000","93.500","7.500","172.000","","28.600","","25.000",""
"C0Z050","2019-07-03 15:00:00","830.000","0.000","0.200","25.600","0.840","919.500","-99.000","5.500","-99.000","-99.000","-99.000","26.400","","20.900",""
"C0I490","2019-07-03 15:00:00","1601.000","282.000","0.700","23.300","0.940","841.100","-99.000","1.500","-99.000","-99.000","-99.000","23.300","","17.200",""
"C0I090","2019-07-03 15:00:00","910.000","40.000","2.000","24.600","0.940","910.700","-99.000","3.500","-99.000","-99.000","-99.000","25.300","","21.000",""
"C0X240","2019-07-03 15:00:00","394.000","206.000","1.000","24.200","0.940","967.000","-99.000","37.500","-99.000","-99.000","-99.000","29.400","","22.800",""
"C0E850","2019-07-03 15:00:00","104.000","249.000","2.500","31.500","0.580","994.100","-99.000","0.500","-99.000","-99.000","-99.000","31.800","","24.900",""
"C0T9B0","2019-07-03 15:00:00","558.000","152.000","0.500","26.300","0.860","947.400","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","23.200",""
"C0G650","2019-07-03 15:00:00","34.000","204.000","1.100","28.400","0.990","1004.400","-99.000","6.500","-99.000","-99.000","-99.000","30.100","","24.900",""
"C0K580","2019-07-03 15:00:00","26.000","212.000","3.300","27.600","0.810","1006.600","-99.000","26.000","-99.000","-99.000","-99.000","28.400","","24.400",""
"C0X050","2019-07-03 15:00:00","25.000","141.000","2.500","24.200","0.990","1006.300","-99.000","68.500","-99.000","-99.000","-99.000","29.200","","23.800",""
"CM0100","2019-07-03 15:00:00","25.000","213.000","2.700","31.600","0.550","1003.600","-99.000","0.000","8.800","208.000","","33.100","","26.200",""
"C0AC70","2019-07-03 15:00:00","71.000","48.000","0.400","31.800","0.670","999.300","-99.000","11.500","-99.000","-99.000","-99.000","33.200","","25.300",""
"CM0130","2019-07-03 15:00:00","11.000","135.000","6.200","26.100","0.870","1008.800","-99.000","91.500","-99.000","-99.000","-99.000","28.800","","24.200",""
"C0W110","2019-07-03 15:00:00","16.000","194.000","5.700","23.800","0.860","1005.100","-99.000","0.500","-99.000","-99.000","-99.000","24.600","","22.600",""
"C0X120","2019-07-03 15:00:00","28.000","162.000","3.600","25.200","0.990","1007.000","-99.000","95.500","10.300","176.000","","27.700","","24.200",""
"C0R100","2019-07-03 15:00:00","1006.000","228.000","1.600","20.300","0.990","902.700","-99.000","50.500","15.600","194.000","","25.600","","19.800",""
"C0C700","2019-07-03 15:00:00","151.000","265.000","3.100","31.200","0.540","990.200","-99.000","0.500","10.100","246.000","","32.400","","25.100",""
"C0W130","2019-07-03 15:00:00","18.000","177.000","6.700","27.500","0.860","1004.600","-99.000","15.500","-99.000","-99.000","-99.000","28.200","","25.000",""
"C0F9R0","2019-07-03 15:00:00","20.000","204.000","4.100","28.400","1.000","1006.300","-99.000","11.500","9.300","204.000","","28.900","","25.000",""
"C0V660","2019-07-03 15:00:00","25.000","112.000","2.300","25.500","0.970","1008.000","-99.000","55.000","9.500","217.000","","32.000","","24.900",""
"C0G780","2019-07-03 15:00:00","27.000","203.000","4.700","28.900","0.770","1005.000","-99.000","15.000","-99.000","-99.000","-99.000","28.900","","25.400",""
"C0C590","2019-07-03 15:00:00","72.000","228.000","3.300","30.000","0.650","997.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.600",""
"C0I520","2019-07-03 15:00:00","3860.000","-99.000","-99.000","6.700","0.940","642.700","-99.000","-99.000","-99.000","-99.000","-99.000","7.600","","6.200",""
"C0E530","2019-07-03 15:00:00","341.000","203.000","2.400","30.000","0.630","969.100","-99.000","1.000","8.200","179.000","","30.000","","24.100",""
"C0M790","2019-07-03 15:00:00","15.000","205.000","2.600","26.300","0.850","1006.400","-99.000","47.500","-99.000","-99.000","-99.000","28.400","","23.400",""
"C0R130","2019-07-03 15:00:00","1040.000","254.000","1.600","19.900","0.990","896.300","-99.000","44.500","-99.000","-99.000","-99.000","25.100","","19.600",""
"C0C540","2019-07-03 15:00:00","46.000","252.000","3.000","30.700","0.610","1001.600","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","25.100",""
"C0G770","2019-07-03 15:00:00","15.000","206.000","2.900","28.100","0.890","1004.900","-99.000","22.500","8.600","209.000","","28.800","","25.200",""
"C0V670","2019-07-03 15:00:00","20.000","112.000","2.800","25.900","0.950","1007.500","-99.000","58.000","-99.000","-99.000","-99.000","31.800","","25.000",""
"C0A870","2019-07-03 15:00:00","685.000","2.000","3.200","24.900","0.930","931.100","-99.000","18.500","-99.000","-99.000","-99.000","27.100","","21.700",""
"C0R220","2019-07-03 15:00:00","23.000","77.000","1.800","25.400","1.000","1007.600","-99.000","87.500","-99.000","-99.000","-99.000","32.000","","24.100",""
"C0Z220","2019-07-03 15:00:00","589.000","0.000","0.200","27.600","0.850","944.200","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","23.200",""
"C0D560","2019-07-03 15:00:00","147.000","191.000","1.200","32.300","0.550","991.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.300",""
"C0I380","2019-07-03 15:00:00","258.000","292.000","1.400","30.300","0.730","978.800","-99.000","2.000","-99.000","-99.000","-99.000","30.500","","24.500",""
"C0Z020","2019-07-03 15:00:00","211.000","234.000","8.100","30.400","0.710","983.300","-99.000","10.500","13.300","245.000","","30.800","","23.800",""
"C0Z190","2019-07-03 15:00:00","62.000","86.000","1.000","30.200","0.830","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.600",""
"C0C710","2019-07-03 15:00:00","143.000","78.000","0.500","31.400","0.640","990.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0D360","2019-07-03 15:00:00","523.000","0.000","0.000","28.400","0.800","948.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","22.800",""
"C0C680","2019-07-03 15:00:00","228.000","349.000","2.200","30.500","0.660","979.700","-99.000","0.500","-99.000","-99.000","-99.000","31.400","","24.100",""
"C0X140","2019-07-03 15:00:00","17.000","153.000","2.100","25.900","0.970","1007.300","-99.000","125.000","-99.000","-99.000","-99.000","27.800","","24.900",""
"C0V710","2019-07-03 15:00:00","34.000","122.000","1.700","25.100","1.000","1006.000","-99.000","48.500","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0G840","2019-07-03 15:00:00","32.000","210.000","0.500","27.700","0.880","1002.500","-99.000","11.500","-99.000","-99.000","-99.000","28.600","","24.800",""
"C0S890","2019-07-03 15:00:00","238.000","187.000","2.800","30.200","0.720","984.000","-99.000","17.000","9.600","188.000","","31.100","","23.800",""
"C0T820","2019-07-03 15:00:00","550.000","112.000","1.400","28.600","0.660","950.200","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","23.500",""
"C0F9I0","2019-07-03 15:00:00","194.000","204.000","3.900","29.600","0.690","985.600","-99.000","3.000","-99.000","-99.000","-99.000","29.600","","24.500",""
"C0C650","2019-07-03 15:00:00","208.000","234.000","2.100","30.400","0.580","983.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.300",""
"C0R600","2019-07-03 15:00:00","766.000","145.000","1.100","21.600","1.000","926.700","-99.000","93.000","10.300","213.000","","26.500","","21.100",""
"C0Z320","2019-07-03 15:00:00","646.000","58.000","0.500","30.700","0.680","937.400","-99.000","5.000","-99.000","-99.000","-99.000","31.700","","21.200",""
"C0V210","2019-07-03 15:00:00","734.000","221.000","1.900","26.200","0.720","930.300","-99.000","21.000","-99.000","-99.000","-99.000","27.800","","21.300",""
"C0K240","2019-07-03 15:00:00","1132.000","223.000","1.900","23.900","0.870","890.200","-99.000","13.500","7.900","199.000","","25.200","","19.600",""
"C0M520","2019-07-03 15:00:00","15.000","166.000","1.600","25.300","0.990","1007.100","-99.000","73.500","-99.000","-99.000","-99.000","27.600","","23.700",""
"C0A530","2019-07-03 15:00:00","300.000","133.000","0.300","27.100","0.990","974.000","-99.000","3.000","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0E820","2019-07-03 15:00:00","220.000","187.000","3.400","30.000","0.620","981.800","-99.000","0.500","-99.000","-99.000","-99.000","30.600","","25.400",""
"C0K450","2019-07-03 15:00:00","35.000","210.000","4.900","27.100","0.830","1004.200","-99.000","23.500","-99.000","-99.000","-99.000","28.700","","24.300",""
"C0G760","2019-07-03 15:00:00","53.000","233.000","2.900","27.100","0.990","1004.400","-99.000","9.500","-99.000","-99.000","-99.000","29.400","","24.900",""
